2.139875030517578125e+01,1.971091079711914062e+01,1.887686920166015625e+01,1.849054908752441406e+01,1.810206985473632812e+01,1.998535919189453125e+01,1.832494926452636719e+01,1.743400955200195312e+01,1.701366043090820312e+01,1.670042037963867188e+01,1.137968003749847412e-01
1.960201072692871094e+01,1.922595977783203125e+01,1.907727050781250000e+01,1.883684921264648438e+01,1.864908027648925781e+01,1.960182952880859375e+01,1.917972946166992188e+01,1.900045967102050781e+01,1.872056961059570312e+01,1.854223060607910156e+01,4.734269082546234131e-01
2.041073989868164062e+01,1.917431068420410156e+01,1.847184944152832031e+01,1.806858062744140625e+01,1.784629058837890625e+01,1.908320045471191406e+01,1.770587921142578125e+01,1.700160026550292969e+01,1.654311943054199219e+01,1.631999969482421875e+01,8.301193267107009888e-02
2.308333015441894531e+01,2.314030075073242188e+01,2.200889968872070312e+01,2.103363037109375000e+01,2.072002983093261719e+01,2.312653923034667969e+01,2.285099029541015625e+01,2.173114013671875000e+01,2.061923027038574219e+01,2.038690948486328125e+01,5.780522823333740234e-01
1.894639968872070312e+01,1.798704910278320312e+01,1.784884071350097656e+01,1.782703971862792969e+01,1.782810974121093750e+01,1.899654960632324219e+01,1.798439025878906250e+01,1.784182929992675781e+01,1.781565093994140625e+01,1.785523033142089844e+01,-4.971309099346399307e-04
1.815011024475097656e+01,1.679810905456542969e+01,1.623085975646972656e+01,1.601524925231933594e+01,1.592294979095458984e+01,1.813694000244140625e+01,1.679567909240722656e+01,1.623954963684082031e+01,1.601824951171875000e+01,1.592527008056640625e+01,2.501207018212880939e-05
2.353157043457031250e+01,2.173233032226562500e+01,2.133728027343750000e+01,2.096368026733398438e+01,2.084465026855468750e+01,2.375399971008300781e+01,2.173263931274414062e+01,2.135309028625488281e+01,2.096449089050292969e+01,2.091744041442871094e+01,1.050433993339538574e+00
2.110178947448730469e+01,1.833646011352539062e+01,1.797579002380371094e+01,1.782691001892089844e+01,1.780879020690917969e+01,2.110911941528320312e+01,1.833218955993652344e+01,1.797450065612792969e+01,1.783180999755859375e+01,1.780114936828613281e+01,-2.044017019215971231e-04
2.354158973693847656e+01,2.360638999938964844e+01,2.223745918273925781e+01,2.096026992797851562e+01,2.096932983398437500e+01,2.288212966918945312e+01,2.254554939270019531e+01,2.127212905883789062e+01,1.998950958251953125e+01,2.009419059753417969e+01,6.334118247032165527e-01
2.098986053466796875e+01,1.981658935546875000e+01,1.915420913696289062e+01,1.869415092468261719e+01,1.841933059692382812e+01,1.963829994201660156e+01,1.841073989868164062e+01,1.770314025878906250e+01,1.730430030822753906e+01,1.707287979125976562e+01,1.261302977800369263e-01
